oftic,TICKER,CUSIP,CNAME,STATPERS,NUMEST,NUMUP4W,NUMDOWN4W,NUMUP1M,NUMDOWN1M,MEANPTG,MEDPTG,STDEV,PTGHIGH,PTGLOW,CURR,USFIRM
ISRG,ISRG,46120E60,INTUITIVE SURGICAL INC,2022-09-15,15,1,0,1,0,256.2,255,38.276,325,175,USD,1
ISRG,ISRG,46120E60,INTUITIVE SURGICAL INC,2022-10-20,19,6,1,6,1,254.105,250,30.887,325,205,USD,1
ISRG,ISRG,46120E60,INTUITIVE SURGICAL INC,2022-11-17,19,3,0,3,0,259.579,255,33.984,325,205,USD,1
ISRG,ISRG,46120E60,INTUITIVE SURGICAL INC,2022-12-15,20,5,0,5,0,273.9,282.5,38.331,325,205,USD,1
ISRG,ISRG,46120E60,INTUITIVE SURGICAL INC,2023-01-19,19,4,0,5,0,284.105,298,34.189,325,215,USD,1
ISRG,ISRG,46120E60,INTUITIVE SURGICAL INC,2023-02-16,18,3,7,3,7,279,287,31.468,325,215,USD,1
ISRG,ISRG,46120E60,INTUITIVE SURGICAL INC,2023-03-16,18,0,0,0,0,279,287,31.468,325,215,USD,1
ISRG,ISRG,46120E60,INTUITIVE SURGICAL INC,2023-04-20,19,16,1,16,1,304.895,313,21.343,350,267,USD,1
ISRG,ISRG,46120E60,INTUITIVE SURGICAL INC,2023-05-18,19,3,0,3,0,310.158,314,20.769,350,270,USD,1
ISRG,ISRG,46120E60,INTUITIVE SURGICAL INC,2023-06-15,19,3,0,3,0,314.105,314,23.357,365,270,USD,1
JD,JD,47215P10,JD.COM INC,2020-09-17,38,8,0,8,0,532.592,534.154,74.044,702.302,238.377,CNY,1
JD,JD,47215P10,JD.COM INC,2020-10-15,37,8,1,8,1,566.559,557.229,70.943,698.214,469.952,CNY,1
JD,JD,47215P10,JD.COM INC,2020-11-19,37,21,1,24,1,619.856,642.762,73.945,741.144,472.234,CNY,1
JD,JD,47215P10,JD.COM INC,2020-12-17,37,7,0,7,0,646.259,653.23,62.525,738.15,489.922,CNY,1
JD,JD,47215P10,JD.COM INC,2021-01-14,37,12,0,12,0,666.222,679.109,66.114,808.463,485.078,CNY,1
JD,JD,47215P10,JD.COM INC,2021-02-18,39,7,0,7,0,696.277,693.181,60.156,858.409,548.607,CNY,1
JD,JD,47215P10,JD.COM INC,2021-03-18,38,15,3,15,3,723.432,715.61,65.123,942.935,552.755,CNY,1
JD,JD,47215P10,JD.COM INC,2021-04-15,38,0,10,0,10,714.133,718.212,68.257,946.734,554.982,CNY,1
JD,JD,47215P10,JD.COM INC,2021-05-20,39,0,13,0,15,675.127,675.591,72.366,932.959,546.907,CNY,1
JD,JD,47215P10,JD.COM INC,2021-06-17,39,1,10,1,10,661.679,643.39,75.808,927.551,511.752,CNY,1
JD,JD,47215P10,JD.COM INC,2021-07-15,40,2,5,2,5,663.694,646.88,81.25,937.976,517.504,CNY,1
JD,JD,47215P10,JD.COM INC,2021-08-19,39,0,5,0,8,646.397,648.41,92.013,940.194,402.014,CNY,1
JD,JD,47215P10,JD.COM INC,2021-09-16,38,6,21,6,21,622.444,617.472,80.075,804,398.784,CNY,1
JD,JD,47215P10,JD.COM INC,2021-10-14,37,3,3,3,3,628.006,623.341,75.658,796.849,398.424,CNY,1
JD,JD,47215P10,JD.COM INC,2021-11-18,38,9,0,11,2,642.128,637.75,71.429,784.433,395.405,CNY,1
JD,JD,47215P10,JD.COM INC,2021-12-16,40,14,1,14,1,667.243,662.199,61.875,783.178,477.548,CNY,1
JD,JD,47215P10,JD.COM INC,2022-01-20,41,1,13,1,13,646.641,634.47,55.972,774.053,475.852,CNY,1
JD,JD,47215P10,JD.COM INC,2022-02-17,41,1,1,1,1,644.724,633.32,55.719,772.65,474.99,CNY,1
JD,JD,47215P10,JD.COM INC,2022-03-17,40,1,24,1,24,593.896,603.345,87.743,774.822,314.374,CNY,1
JD,JD,47215P10,JD.COM INC,2022-04-14,39,1,17,1,17,579.686,592.205,89.152,764.136,315.206,CNY,1
JD,JD,47215P10,JD.COM INC,2022-05-19,38,1,25,1,25,580.499,574.09,95.556,776.71,334.323,CNY,1
JD,JD,47215P10,JD.COM INC,2022-06-16,39,0,1,0,1,572.06,557.162,95.057,771.972,332.284,CNY,1
JD,JD,47215P10,JD.COM INC,2022-07-14,39,6,3,6,3,571.934,544.118,95.397,772.513,332.516,CNY,1
JD,JD,47215P10,JD.COM INC,2022-08-18,38,0,1,1,1,571.123,543.118,94.7,779.757,335.635,CNY,1
JD,JD,47215P10,JD.COM INC,2022-09-15,35,12,8,12,8,587.261,563.857,78.012,800.538,431.594,CNY,1
JD,JD,47215P10,JD.COM INC,2022-10-20,36,1,18,1,18,578.116,571.012,88.41,831.22,433.68,CNY,1
JD,JD,47215P10,JD.COM INC,2022-11-17,37,0,5,0,5,553.462,552.622,97.301,814.763,354.245,CNY,1
JD,JD,47215P10,JD.COM INC,2022-12-15,38,10,10,10,10,544.922,528.185,90.478,847.876,347.49,CNY,1
JD,JD,47215P10,JD.COM INC,2023-01-19,38,14,2,14,2,546.976,546.345,85.645,822.89,337.25,CNY,1
JD,JD,47215P10,JD.COM INC,2023-02-16,38,2,0,2,0,556.52,554.931,86.936,835.822,342.55,CNY,1
JD,JD,47215P10,JD.COM INC,2023-03-16,38,2,25,2,25,495.673,509.714,84.28,658.623,296.988,CNY,1
JD,JD,47215P10,JD.COM INC,2023-04-20,38,0,22,0,23,435.598,426.182,85.487,656.554,268.515,CNY,1
JD,JD,47215P10,JD.COM INC,2023-05-18,38,9,11,9,11,428.09,419.88,96.292,678.806,272.922,CNY,1
JD,JD,47215P10,JD.COM INC,2023-06-15,38,2,1,2,1,436.508,426.109,98.034,694.665,286.46,CNY,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2020-09-17,16,2,0,2,0,33.813,34.5,3.763,40,25,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2020-10-15,16,2,0,2,0,34.063,34.5,4.041,40,25,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2020-11-19,16,1,3,1,3,33.688,34,3.894,40,27,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2020-12-17,17,0,0,0,0,33.647,34,3.774,40,27,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2021-01-14,17,3,0,3,0,34.176,34,3.861,42,27,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2021-02-18,18,1,0,2,0,34.611,35,3.943,42,27,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2021-03-18,17,5,1,5,1,35.359,35,2.937,40,30,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2021-04-15,17,3,0,3,0,35.771,35,3.27,41,30,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2021-05-20,17,13,0,15,0,38.418,40,3.425,46,33,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2021-06-17,17,1,1,1,1,38.294,40,2.867,42,33,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2021-07-15,17,2,0,2,0,38.941,40,3.4,46,33,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2021-08-19,18,3,1,4,1,39.478,40,3.37,46,33,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2021-09-16,18,0,0,0,0,39.478,40,3.37,46,33,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2021-10-14,19,2,5,2,5,38.979,40,2.83,45,33,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2021-11-18,19,5,0,5,0,39.295,40,3.005,45,33,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2021-12-16,19,1,0,1,0,39.347,40,2.952,45,33,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2022-01-20,19,3,0,4,1,39.547,40,2.967,44,33,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2022-02-17,19,1,0,1,0,39.705,40,2.664,44,36,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2022-03-17,18,5,1,5,1,40.078,40,2.476,44,36,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2022-04-14,18,1,2,1,2,40.056,40,2.578,44,36,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2022-05-19,18,7,0,8,0,41.056,41,3.134,46,36,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2022-06-16,18,1,1,1,1,40.9,41,3.373,46,35.2,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2022-07-14,17,0,2,0,2,40.659,40,3.425,46,35.2,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2022-08-18,16,5,0,4,1,41.469,41.75,3.384,47,36,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2022-09-15,16,1,0,1,0,41.531,41.75,3.403,47,36,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2022-10-20,17,2,5,2,5,40.971,41.5,2.82,45,36,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2022-11-17,18,2,3,2,3,40.694,42,3.885,45,30,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2022-12-15,17,1,0,1,0,40.559,42,3.881,45,30,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2023-01-19,17,1,1,1,3,40.324,41.5,3.762,45,30,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2023-02-16,17,0,2,0,2,40.324,41.5,3.893,45,30,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2023-03-16,18,0,2,0,2,39.717,40,3.63,45,30,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2023-04-20,18,2,1,2,2,39.717,40,3.757,45,30,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2023-05-18,18,0,8,0,8,38.661,38.5,3.631,45,30,USD,1
KDP,DPSG,49271V10,KEURIG DR PEPPER INC,2023-06-15,17,0,2,0,2,38.365,39,3.679,45,30,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2020-09-17,20,3,3,3,3,36.4,36.5,3.185,42,31,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2020-10-15,20,1,3,1,3,35.95,36.5,3.471,42,28,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2020-11-19,20,6,2,6,2,36.05,36.5,3.456,42,28,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2020-12-17,20,1,0,1,0,36.1,36.5,3.508,42,28,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2021-01-14,21,4,0,4,0,36.667,37,3.469,42,28,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2021-02-18,18,12,0,12,0,37.444,38,3.417,42,29,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2021-03-18,19,1,0,1,0,38.274,38,4.472,49.2,29,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2021-04-15,19,1,0,1,0,38.432,38,4.288,49.2,29,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2021-05-20,19,17,0,17,0,42.484,42,3.982,49.2,33,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2021-06-17,19,0,1,0,1,42.458,42,3.936,49,33,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2021-07-15,19,0,0,0,0,42.458,42,3.936,49,33,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2021-08-19,20,2,10,2,10,40.85,41,3.884,49,33,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2021-09-16,21,0,0,0,0,40.857,41,3.785,49,33,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2021-10-14,21,0,1,0,1,40.81,41,3.829,49,33,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2021-11-18,21,3,3,3,3,40.69,41,3.823,50,33,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2021-12-16,21,0,1,0,1,40.071,41,3.97,50,33,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2022-01-20,21,1,3,1,3,39.886,40,3.941,50,33,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2022-02-17,21,6,2,6,2,40.229,40,3.527,48,35,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2022-03-17,20,4,0,4,0,40.79,40,3.601,48,35,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2022-04-14,20,1,1,1,1,40.785,40,3.591,48,35,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2022-05-19,20,13,0,13,0,43.175,44,3.431,48,37,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2022-06-16,20,0,1,0,1,42.875,44,3.947,48,34,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2022-07-14,19,0,0,0,0,42.974,45,4.029,48,34,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2022-08-18,21,2,4,2,6,42.405,42,4.042,48,34,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2022-09-15,21,0,3,0,3,41.938,41,3.951,48,34,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2022-10-20,20,1,4,1,4,41.785,41.25,4.22,48,34,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2022-11-17,21,6,2,6,2,42.009,41.5,3.847,48,36,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2022-12-15,21,2,0,2,0,42.262,42,4.005,49,36,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2023-01-19,20,2,0,3,0,42.675,42.5,4.047,50,36,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2023-02-16,19,8,2,8,2,43.816,44,3.271,50,38,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2023-03-16,18,1,1,1,1,43.667,43.5,3.581,50,37,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2023-04-20,18,0,2,0,2,43.722,44,3.102,50,37,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2023-05-18,18,13,0,13,0,45.25,44.5,3.098,50,37.5,USD,1
KHC,KHC,50075410,KRAFT HEINZ CO,2023-06-15,18,0,1,0,1,44.972,44.5,3.423,50,37.5,USD,1
KLAC,KLAC,48248010,KLA CORP,2020-09-17,17,0,1,0,1,215.294,214,24.497,265,170,USD,1
KLAC,KLAC,48248010,KLA CORP,2020-10-15,17,0,2,0,2,213.824,211,25.284,265,170,USD,1
KLAC,KLAC,48248010,KLA CORP,2020-11-19,17,11,0,11,0,225.294,224,24.819,278,170,USD,1
KLAC,KLAC,48248010,KLA CORP,2020-12-17,17,7,0,7,0,246.824,250,33.772,300,170,USD,1
KLAC,KLAC,48248010,KLA CORP,2021-01-14,17,6,0,6,0,265.471,263,42.673,340,170,USD,1
KLAC,KLAC,48248010,KLA CORP,2021-02-18,17,14,1,14,1,320.118,320,22.158,360,280,USD,1
KLAC,KLAC,48248010,KLA CORP,2021-03-18,17,2,0,2,0,323.647,325,22.402,360,286,USD,1
KLAC,KLAC,48248010,KLA CORP,2021-04-15,17,4,0,4,0,334.588,339,29.621,395,286,USD,1
KLAC,KLAC,48248010,KLA CORP,2021-05-20,16,14,0,15,0,367.313,372,22.771,405,325,USD,1
KLAC,KLAC,48248010,KLA CORP,2021-06-17,17,0,0,0,0,362.765,369,28.943,405,290,USD,1
KLAC,KLAC,48248010,KLA CORP,2021-07-15,17,0,0,0,0,362.765,369,28.943,405,290,USD,1
KLAC,KLAC,48248010,KLA CORP,2021-08-19,19,9,0,9,0,378.842,380,38.895,470,290,USD,1
KLAC,KLAC,48248010,KLA CORP,2021-09-16,19,5,0,5,0,393.263,390,40.898,475,325,USD,1
KLAC,KLAC,48248010,KLA CORP,2021-10-14,19,1,0,1,0,394.579,390,42.352,475,325,USD,1
KLAC,KLAC,48248010,KLA CORP,2021-11-18,21,17,0,16,0,416.905,405,47.26,508,350,USD,1
KLAC,KLAC,48248010,KLA CORP,2021-12-16,21,5,0,5,0,429.762,435,46.814,508,350,USD,1
KLAC,KLAC,48248010,KLA CORP,2022-01-20,22,3,0,5,0,451.136,450.5,49.162,545,361,USD,1
KLAC,KLAC,48248010,KLA CORP,2022-02-17,22,6,4,6,4,455.909,452.5,45.277,545,395,USD,1
KLAC,KLAC,48248010,KLA CORP,2022-03-17,22,0,1,0,1,452.955,450,43.671,545,395,USD,1
KLAC,KLAC,48248010,KLA CORP,2022-04-14,22,2,4,2,4,446.591,435,47.1,545,350,USD,1
KLAC,KLAC,48248010,KLA CORP,2022-05-19,21,2,8,2,9,428.952,423,46.717,545,360,USD,1
KLAC,KLAC,48248010,KLA CORP,2022-06-16,21,1,1,1,1,428.571,425,48.38,545,352,USD,1
KLAC,KLAC,48248010,KLA CORP,2022-07-14,20,0,4,0,4,414.75,420,40.412,505,345,USD,1
KLAC,KLAC,48248010,KLA CORP,2022-08-18,20,10,2,7,5,414.25,415,49.062,525,325,USD,1
KLAC,KLAC,48248010,KLA CORP,2022-09-15,18,0,1,0,1,406.5,405,44.992,500,325,USD,1
KLAC,KLAC,48248010,KLA CORP,2022-10-20,19,0,13,0,13,362.916,360,53.285,460,260,USD,1
KLAC,KLAC,48248010,KLA CORP,2022-11-17,20,7,3,7,3,362.02,363,44.174,440,260,USD,1
KLAC,KLAC,48248010,KLA CORP,2022-12-15,20,3,0,3,0,370.27,370.2,48.271,440,260,USD,1
KLAC,KLAC,48248010,KLA CORP,2023-01-19,21,1,0,2,0,381.829,374,61.67,505,260,USD,1
KLAC,KLAC,48248010,KLA CORP,2023-02-16,20,12,0,12,0,427.55,439,60.188,505,310,USD,1
KLAC,KLAC,48248010,KLA CORP,2023-03-16,20,1,0,1,0,432.05,439,53.981,505,319,USD,1
KLAC,KLAC,48248010,KLA CORP,2023-04-20,20,0,2,0,2,427.3,434,50.434,495,319,USD,1
KLAC,KLAC,48248010,KLA CORP,2023-05-18,20,2,2,2,2,428.1,440,49.666,495,319,USD,1
KLAC,KLAC,48248010,KLA CORP,2023-06-15,19,4,0,4,0,445,450,53.467,540,319,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2021-10-14,3,0,0,0,0,23.333,28,9.866,30,12,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2021-11-18,3,1,0,1,0,33,30,22.65,57,12,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2021-12-16,2,2,0,2,0,38,38,31.113,60,16,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2022-01-20,4,0,0,0,0,42.75,47.5,20.32,60,16,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2022-02-17,4,0,0,0,0,42.75,47.5,20.32,60,16,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2022-03-17,3,0,3,0,3,35.667,45,20.648,50,12,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2022-04-14,3,0,0,0,0,35.667,45,20.648,50,12,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2022-05-19,4,0,3,0,2,30.25,33,13.276,43,12,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2022-06-16,5,0,0,0,0,29.98,30,11.513,43,12,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2022-07-14,5,0,0,0,0,29.98,30,11.513,43,12,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2022-08-18,5,0,3,0,3,26.58,28,9.705,39,12,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2022-09-15,6,0,0,0,0,25.317,26.5,9.215,39,12,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2022-10-20,7,0,1,0,2,23.886,24.2,7.427,36,12,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2022-11-17,6,0,2,0,2,21.2,23.6,6,26,10,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2022-12-15,7,0,3,0,3,18.314,18,5.941,26,10,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2023-01-19,7,0,3,0,3,14.771,16.4,3.332,18,10,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2023-02-16,8,1,1,1,1,14.175,15.7,4.416,18,5,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2023-03-16,9,0,6,0,6,11.211,11.5,3.691,16.4,5,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2023-04-20,9,0,0,0,0,11.156,11,3.69,16.4,5,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2023-05-18,9,0,8,0,8,8.333,10,2.121,10,5,USD,1
LCID,LCID,54949810,LUCID GROUP INC,2023-06-15,9,0,0,0,0,8.333,10,2.121,10,5,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2020-09-17,31,26,0,26,0,372.742,387,56.362,450,228,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2020-10-15,31,2,1,2,1,372.032,387,55.663,450,228,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2020-11-19,31,4,0,4,0,376.516,396,54.131,450,228,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2020-12-17,31,25,0,25,0,408.452,410,48.052,500,275,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2021-01-14,30,2,1,2,1,405.167,409,44.043,490,275,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2021-02-18,30,1,0,1,1,404.2,409,45.164,490,275,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2021-03-18,29,0,2,0,2,404.379,409,45.567,490,275,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2021-04-15,27,2,16,2,16,385.593,388,48.59,465,275,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2021-05-20,28,0,1,0,1,385.857,389,47.886,465,275,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2021-06-17,27,7,5,7,5,388.5,395,46.614,450,275,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2021-07-15,29,0,0,0,0,392.155,400,46.974,450,275,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2021-08-19,29,4,0,5,0,402.879,418,50.93,466,275,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2021-09-16,29,22,0,22,0,444.328,465,53.727,520,275,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2021-10-14,28,3,1,3,1,455.607,467,49.027,520,275,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2021-11-18,28,5,0,5,0,467.679,472.5,50.071,570,344,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2021-12-16,29,11,3,11,3,469.345,480,47.404,548,344,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2022-01-20,28,0,16,0,16,443.571,457,54.618,541,300,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2022-02-17,28,0,4,0,4,435.321,451.5,61.267,541,300,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2022-03-17,28,0,1,0,1,425.679,429,68.318,541,260,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2022-04-14,28,10,4,10,4,428.214,444,65.501,541,280,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2022-05-19,27,1,4,5,6,425.481,430,59.508,541,280,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2022-06-16,27,4,10,4,10,410.852,420,62.114,541,300,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2022-07-14,27,0,5,0,5,394.37,410,78.691,541,200,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2022-08-18,28,0,1,0,4,378.179,376.5,76.198,541,200,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2022-09-15,26,12,0,12,0,381.423,385,70.615,531,200,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2022-10-20,28,1,1,1,1,382.464,385,68.501,531,200,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2022-11-17,29,1,1,1,1,380.168,383,65.66,531,200,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2022-12-15,29,15,3,15,3,397.03,400,66.166,516,200,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2023-01-19,29,2,14,2,14,381.34,385,56.621,488,200,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2023-02-16,29,1,3,1,3,378.133,385,60.94,488,200,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2023-03-16,29,0,1,0,1,377.271,385,60.28,488,200,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2023-04-20,27,22,0,22,0,401.684,413,54.769,500,225,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2023-05-18,27,1,0,1,0,402.61,413,56.673,525,225,USD,1
LULU,LULU,55002110,LULULEMON ATHLETICA INC,2023-06-15,27,16,0,16,0,411.651,425,54.969,531,250,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2020-09-17,20,2,0,2,0,100.4,101.5,11.807,125,81,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2020-10-15,20,5,0,5,0,102.7,104.5,11.961,125,81,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2020-11-19,20,14,2,14,2,110.8,106,17.145,150,93,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2020-12-17,20,7,0,7,0,119.75,115,22.522,152,93,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2021-01-14,19,4,0,4,0,123.947,125,22.265,152,93,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2021-02-18,18,7,1,8,1,132.278,134,15.468,154,98,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2021-03-18,18,10,0,10,0,139.778,135,17.288,174,118,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2021-04-15,18,4,0,4,0,143.056,135,19.068,175,119,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2021-05-20,18,7,2,7,2,146.278,140,16.084,175,119,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2021-06-17,18,3,1,3,1,147.444,140,15.112,175,130,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2021-07-15,18,1,0,1,0,149.111,141,15.878,175,130,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2021-08-19,19,7,1,7,1,151.789,149,12.981,175,130,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2021-09-16,20,0,2,0,2,150.895,146.5,12.584,175,130,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2021-10-14,20,2,0,2,0,152.295,146.5,14.621,180,130,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2021-11-18,20,14,0,15,0,162.995,161.5,14.588,192,130,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2021-12-16,21,2,1,2,1,163.281,163,14.7,192,130,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2022-01-20,21,5,0,5,0,166.757,165,12.818,192,144.9,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2022-02-17,20,11,0,11,0,174.245,173.5,14.104,208,144.9,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2022-03-17,20,2,0,2,0,174.695,173.5,14.008,208,144.9,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2022-04-14,20,1,0,1,0,175.095,173.5,14.426,208,144.9,USD,1
